District,gnn_embed_0,gnn_embed_1,gnn_embed_2,gnn_embed_3,gnn_embed_4,gnn_embed_5,gnn_embed_6,gnn_embed_7,gnn_embed_8,gnn_embed_9,gnn_embed_10,gnn_embed_11,gnn_embed_12,gnn_embed_13,gnn_embed_14,gnn_embed_15,gnn_embed_16,gnn_embed_17,gnn_embed_18,gnn_embed_19,gnn_embed_20,gnn_embed_21,gnn_embed_22,gnn_embed_23,gnn_embed_24,gnn_embed_25,gnn_embed_26,gnn_embed_27,gnn_embed_28,gnn_embed_29,gnn_embed_30,gnn_embed_31,gnn_embed_32,gnn_embed_33,gnn_embed_34,gnn_embed_35,gnn_embed_36,gnn_embed_37,gnn_embed_38,gnn_embed_39,gnn_embed_40,gnn_embed_41,gnn_embed_42,gnn_embed_43,gnn_embed_44,gnn_embed_45,gnn_embed_46,gnn_embed_47,gnn_embed_48,gnn_embed_49,gnn_embed_50,gnn_embed_51,gnn_embed_52,gnn_embed_53,gnn_embed_54,gnn_embed_55,gnn_embed_56,gnn_embed_57,gnn_embed_58,gnn_embed_59,gnn_embed_60,gnn_embed_61,gnn_embed_62,gnn_embed_63
Ballia,0.0,0.0,0.0,0.0,92.8594,116.54408,276.2398,0.0,0.0,354.83795,147.16808,14.185772,0.0,430.57175,110.4187,0.0,0.0,0.0,69.485016,341.07794,0.0,0.0,0.0,0.0,129.93175,0.0,0.0,53.379135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.23203,0.0,58.21822,0.0,0.0,0.0,0.0,77.735985,53.690006,106.441055,0.0,278.49005,81.34929,82.16412,0.0,0.0,54.30728,0.0,0.0,0.0,27.45353,0.0,0.0,274.1372,26.257568,0.0,0.0,0.0
Banda,0.0,0.0,0.0,0.0,108.808655,129.85562,317.35754,0.0,0.0,412.0984,174.20316,15.978466,0.0,496.92587,128.96864,0.0,0.0,0.0,80.91222,395.35287,0.0,0.0,0.0,0.0,144.65756,0.0,0.0,62.361237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.64188,0.0,69.65477,0.0,0.0,0.0,0.0,91.66669,69.49229,119.5598,0.0,321.16046,93.22243,96.93524,0.0,0.0,64.1333,0.0,0.0,0.0,32.54087,0.0,0.0,317.46536,30.98558,0.0,0.0,0.0
Barabanki,0.0,0.0,0.0,0.0,95.86206,112.74487,279.26105,0.0,0.0,362.2934,150.91522,13.479885,0.0,435.8778,116.06671,0.0,0.0,0.0,67.734314,344.3645,0.0,0.0,0.0,0.0,127.09898,0.0,0.0,51.266083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.14636,0.0,60.20755,0.0,0.0,0.0,0.0,78.95683,55.52814,108.439545,0.0,285.80957,80.822235,79.881836,0.0,0.0,59.484116,0.0,0.0,0.0,26.064758,0.0,0.0,280.01953,24.29515,0.0,0.0,0.0
Bareilly,0.0,0.0,0.0,0.0,226.03725,395.83157,700.49524,0.0,0.0,876.2097,395.91284,95.6267,0.0,1128.384,135.06015,0.0,0.0,0.0,309.4163,995.60144,0.0,0.0,0.0,0.0,386.2372,0.0,0.0,271.02377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.88058,0.0,192.20743,0.0,0.0,0.0,0.0,222.3983,308.9467,185.07913,0.0,580.25507,270.6471,420.66016,0.0,0.0,0.0,0.0,0.0,0.0,181.71626,0.0,0.0,648.8066,192.09247,0.0,0.0,0.0
Basti,0.0,0.0,0.0,0.0,95.35948,152.44257,303.60715,0.0,0.0,379.2633,160.15433,25.956093,0.0,477.7066,92.40604,0.0,0.0,0.0,100.86131,393.50748,0.0,0.0,0.0,0.0,159.4921,0.0,0.0,83.65935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.49963,0.0,66.44806,0.0,0.0,0.0,0.0,88.93905,79.06432,103.32365,0.0,280.6438,101.64062,126.61685,0.0,0.0,29.764954,0.0,0.0,0.0,48.256783,0.0,0.0,288.55478,51.01381,0.0,0.0,0.0
Bijnor,0.0,0.0,0.0,0.0,194.05344,180.7912,496.3692,0.0,0.0,672.1153,296.92017,37.64347,0.0,791.6264,199.65912,0.0,0.0,0.0,135.90036,653.3177,0.0,0.0,0.0,0.0,200.17313,0.0,0.0,105.54294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.4996,0.0,142.43697,0.0,0.0,0.0,0.0,146.64622,178.68765,175.36777,0.0,504.8379,149.46782,178.48499,0.0,0.0,110.647705,0.0,0.0,0.0,74.27669,0.0,0.0,516.6781,64.18909,0.0,0.0,0.0
Budaun,0.0,0.0,0.0,0.0,229.93863,336.65866,666.0927,0.0,0.0,854.63293,384.56927,79.807655,0.0,1070.2716,168.09955,0.0,0.0,0.0,262.6657,929.12506,0.0,0.0,0.0,0.0,337.06805,0.0,0.0,225.43298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.96875,0.0,187.47017,0.0,0.0,0.0,0.0,207.36185,283.54898,191.90839,0.0,587.0542,241.18912,356.1364,0.0,0.0,40.750305,0.0,0.0,0.0,153.88144,0.0,0.0,639.6322,156.27094,0.0,0.0,0.0
Bulandshahr,0.0,0.0,0.0,0.0,294.32477,314.77277,762.91846,0.0,0.0,1023.1417,463.65277,78.27104,0.0,1228.956,255.90616,0.0,0.0,0.0,255.6536,1049.4347,0.0,0.0,0.0,0.0,329.354,0.0,0.0,210.51572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.62738,0.0,233.51273,0.0,0.0,0.0,0.0,234.6334,333.2921,239.62134,0.0,731.1981,252.5072,348.96136,0.0,0.0,118.87671,0.0,0.0,0.0,152.95377,0.0,0.0,776.8297,142.7507,0.0,0.0,0.0
Chandauli,0.0,0.0,0.0,0.0,121.1283,242.28711,417.38632,0.0,0.0,508.2074,222.56578,46.352844,0.0,663.79535,89.74881,0.0,0.0,0.0,173.63191,567.45105,0.0,0.0,0.0,0.0,240.87439,0.0,0.0,151.08041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.81207,0.0,92.874176,0.0,0.0,0.0,0.0,130.81369,137.28885,119.570755,0.0,350.59372,156.18631,224.91428,0.0,0.0,0.0,0.0,0.0,0.0,88.949684,0.0,0.0,378.21368,99.79167,0.0,0.0,0.0
Chitrakoot,0.0,0.0,0.0,0.0,96.314415,144.47768,307.40805,0.0,0.0,386.75763,162.5932,17.701912,0.0,479.82654,109.25247,0.0,0.0,0.0,89.59549,384.68073,0.0,0.0,0.0,0.0,155.48145,0.0,0.0,72.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.9667,0.0,60.989643,0.0,0.0,0.0,0.0,89.59371,61.983692,110.90607,0.0,295.4391,95.83948,107.84958,0.0,0.0,43.284637,0.0,0.0,0.0,36.317093,0.0,0.0,295.534,38.38852,0.0,0.0,0.0
Deoria,0.0,0.0,0.0,0.0,90.992516,121.041565,276.26062,0.0,0.0,352.7531,146.51501,15.450909,0.0,430.93896,105.90369,0.0,0.0,0.0,73.52054,343.6519,0.0,0.0,0.0,0.0,133.10625,0.0,0.0,57.58177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.94894,0.0,57.650955,0.0,0.0,0.0,0.0,78.58612,55.4096,104.2006,0.0,274.6073,83.33756,88.02586,0.0,0.0,48.956238,0.0,0.0,0.0,29.574066,0.0,0.0,271.07358,29.532364,0.0,0.0,0.0
Etah,0.0,0.0,0.0,0.0,147.06381,193.94269,426.54803,0.0,0.0,550.6854,240.49026,36.072998,0.0,676.4401,141.80612,0.0,0.0,0.0,137.90808,562.72406,0.0,0.0,0.0,0.0,204.21027,0.0,0.0,113.82703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.17603,0.0,106.80368,0.0,0.0,0.0,0.0,128.36415,137.40508,141.74818,0.0,404.47076,139.43683,178.46796,0.0,0.0,57.269806,0.0,0.0,0.0,70.73222,0.0,0.0,418.89575,70.559326,0.0,0.0,0.0
Etawah,0.0,0.0,0.0,0.0,78.12474,121.38193,257.97974,0.0,0.0,321.60114,131.96121,12.431679,0.0,399.94122,95.230484,0.0,0.0,0.0,70.588104,315.3385,0.0,0.0,0.0,0.0,132.16565,0.0,0.0,56.185883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.11447,0.0,46.10377,0.0,0.0,0.0,0.0,73.62668,39.098904,97.13185,0.0,250.98976,78.47289,81.57785,0.0,0.0,39.02426,0.0,0.0,0.0,25.075775,0.0,0.0,246.78192,27.341248,0.0,0.0,0.0
Faizabad,0.0,0.0,0.0,0.0,98.86856,148.91986,308.82855,0.0,0.0,389.1874,164.6561,23.90609,0.0,485.5556,100.58296,0.0,0.0,0.0,97.801865,396.99472,0.0,0.0,0.0,0.0,157.54282,0.0,0.0,80.30737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.51808,0.0,67.52887,0.0,0.0,0.0,0.0,90.294785,77.92432,107.19759,0.0,290.7223,100.73504,121.69418,0.0,0.0,37.086304,0.0,0.0,0.0,45.576675,0.0,0.0,296.86414,47.365158,0.0,0.0,0.0
Farrukhabad,0.0,0.0,0.0,0.0,163.68735,0.0,299.46848,0.0,0.0,477.81326,203.08249,0.0,0.0,466.39386,270.88257,0.0,0.0,0.0,0.0,318.62228,0.0,0.0,0.0,0.0,17.37677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.34433,0.0,92.55235,0.0,0.0,0.0,0.0,74.99857,46.495914,168.26036,0.0,440.09924,29.791138,0.0,0.0,0.0,226.63536,0.0,0.0,0.0,0.0,0.0,0.0,391.86472,0.0,0.0,0.0,0.0
Fatehpur,0.0,0.0,0.0,0.0,100.415,141.46729,310.75635,0.0,0.0,394.69293,166.16922,18.610802,0.0,486.21436,113.324814,0.0,0.0,0.0,88.818665,390.78116,0.0,0.0,0.0,0.0,153.11986,0.0,0.0,71.05028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.11884,0.0,64.7659,0.0,0.0,0.0,0.0,90.55756,67.13109,112.77903,0.0,302.6555,96.33008,107.56326,0.0,0.0,47.815765,0.0,0.0,0.0,36.761093,0.0,0.0,302.0738,38.019623,0.0,0.0,0.0
Firozabad,0.0,0.0,0.0,0.0,161.07306,0.0,297.45068,0.0,0.0,473.06906,201.20673,0.0,0.0,463.09296,268.91092,0.0,0.0,0.0,0.0,315.2415,0.0,0.0,0.0,0.0,18.671082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.94135,0.0,90.18655,0.0,0.0,0.0,0.0,75.16851,43.559277,166.73741,0.0,436.2804,29.68451,0.0,0.0,0.0,223.67787,0.0,0.0,0.0,0.0,0.0,0.0,388.3364,0.0,0.0,0.0,0.0
Gautambuddhanagar,0.0,0.0,0.0,0.0,295.64185,356.82513,792.2408,0.0,0.0,1045.9595,474.4167,89.85959,0.0,1276.3113,234.3667,0.0,0.0,0.0,288.46365,1103.0479,0.0,0.0,0.0,0.0,364.25803,0.0,0.0,243.08145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.4557,0.0,239.88637,0.0,0.0,0.0,0.0,244.7747,355.27643,237.40274,0.0,730.3543,273.9632,395.6761,0.0,0.0,91.322876,0.0,0.0,0.0,175.15082,0.0,0.0,788.5924,168.7399,0.0,0.0,0.0
Ghaziabad,0.0,0.0,0.0,0.0,259.95248,379.18262,748.1429,0.0,0.0,961.80206,435.9037,93.16145,0.0,1205.7385,183.85464,0.0,0.0,0.0,301.35443,1052.042,0.0,0.0,0.0,0.0,377.75095,0.0,0.0,259.13882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.77887,0.0,215.4393,0.0,0.0,0.0,0.0,235.08751,332.33316,210.61781,0.0,655.4266,273.67847,410.58258,0.0,0.0,41.344543,0.0,0.0,0.0,178.94841,0.0,0.0,719.5242,181.91895,0.0,0.0,0.0
Ghazipur,0.0,0.0,0.0,0.0,118.81096,123.363434,329.07053,0.0,0.0,435.9542,186.56337,15.785652,0.0,518.0081,141.07555,0.0,0.0,0.0,79.794495,411.54254,0.0,0.0,0.0,0.0,140.24942,0.0,0.0,60.199203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.37402,0.0,77.785645,0.0,0.0,0.0,0.0,94.71952,80.63264,125.07406,0.0,339.5659,94.14887,95.64044,0.0,0.0,76.285614,0.0,0.0,0.0,33.597473,0.0,0.0,337.16608,29.428528,0.0,0.0,0.0
Gonda,0.0,0.0,0.0,0.0,95.814835,118.77182,279.6439,0.0,0.0,360.6722,150.28552,17.656754,0.0,437.5557,107.27234,0.0,0.0,0.0,74.206314,351.26028,0.0,0.0,0.0,0.0,130.90973,0.0,0.0,57.777145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.99579,0.0,63.03418,0.0,0.0,0.0,0.0,78.625824,64.1087,105.50408,0.0,279.0135,84.383804,90.53911,0.0,0.0,52.681686,0.0,0.0,0.0,32.9636,0.0,0.0,277.71008,31.192917,0.0,0.0,0.0
Gorakhpur,0.0,0.0,0.0,0.0,97.19008,111.57735,279.95782,0.0,0.0,364.1985,152.09854,13.673946,0.0,437.24323,116.63338,0.0,0.0,0.0,67.6082,345.88568,0.0,0.0,0.0,0.0,125.92235,0.0,0.0,51.246017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.60728,0.0,61.57757,0.0,0.0,0.0,0.0,78.742065,58.19443,108.62317,0.0,286.3188,80.68663,80.012146,0.0,0.0,61.037125,0.0,0.0,0.0,27.146217,0.0,0.0,281.80054,24.70784,0.0,0.0,0.0
Hapur,0.0,0.0,0.0,0.0,297.01535,305.86847,761.58466,0.0,0.0,1026.0002,465.02472,76.21025,0.0,1226.8467,263.33264,0.0,0.0,0.0,249.33109,1044.6748,0.0,0.0,0.0,0.0,322.32532,0.0,0.0,203.87735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.75046,0.0,234.53307,0.0,0.0,0.0,0.0,233.6667,331.9486,242.00092,0.0,737.0135,248.97375,340.01392,0.0,0.0,127.52283,0.0,0.0,0.0,149.21738,0.0,0.0,780.5792,137.60794,0.0,0.0,0.0
Hardoi,0.0,0.0,0.0,0.0,103.63265,78.39197,269.7721,0.0,0.0,366.13846,152.20932,4.745373,0.0,419.41385,142.25262,0.0,0.0,0.0,41.694,318.96222,0.0,0.0,0.0,0.0,99.57974,0.0,0.0,24.861633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.08414,0.0,61.700874,0.0,0.0,0.0,0.0,73.19493,46.075356,116.74128,0.0,302.59262,65.6181,43.596375,0.0,0.0,91.422104,0.0,0.0,0.0,10.940941,0.0,0.0,288.41177,3.5360107,0.0,0.0,0.0
Hathras,0.0,0.0,0.0,0.0,172.53432,417.52936,623.2117,0.0,0.0,738.08734,331.03735,97.00655,0.0,1000.47675,61.651,0.0,0.0,0.0,317.13647,899.213,0.0,0.0,0.0,0.0,395.64636,0.0,0.0,285.90463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.3465,0.0,153.54239,0.0,26.985596,0.0,0.0,200.72853,267.6063,145.74521,0.0,460.7285,262.39716,429.24304,0.0,0.0,0.0,0.0,0.0,0.0,183.79982,0.0,0.0,536.2791,204.89078,0.0,0.0,0.0
Jalaun,0.0,0.0,0.0,0.0,87.97835,138.50534,286.56952,0.0,0.0,357.85938,149.31299,18.11214,0.0,447.6501,98.05165,0.0,0.0,0.0,86.07521,359.5721,0.0,0.0,0.0,0.0,148.19502,0.0,0.0,69.69008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.62434,0.0,55.987255,0.0,0.0,0.0,0.0,83.32007,57.1629,102.86695,0.0,272.80835,90.97783,103.16046,0.0,0.0,36.569794,0.0,0.0,0.0,35.20562,0.0,0.0,273.70334,37.947296,0.0,0.0,0.0
Jaunpur,0.0,0.0,0.0,0.0,110.63904,138.28084,326.20395,0.0,0.0,422.0816,179.7432,18.941296,0.0,512.7501,125.8423,0.0,0.0,0.0,89.52254,411.5567,0.0,0.0,0.0,0.0,151.80682,0.0,0.0,70.283356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.75676,0.0,72.799774,0.0,0.0,0.0,0.0,95.202194,77.89232,119.22651,0.0,324.20557,98.83426,108.58206,0.0,0.0,59.074707,0.0,0.0,0.0,38.02334,0.0,0.0,324.2001,37.314728,0.0,0.0,0.0
Jhansi,0.0,0.0,0.0,0.0,134.40463,84.06583,331.0409,0.0,0.0,460.5926,197.23149,5.7605667,0.0,519.9417,180.79494,0.0,0.0,0.0,50.66005,398.0193,0.0,0.0,0.0,0.0,110.35019,0.0,0.0,29.21228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.57938,0.0,83.75147,0.0,0.0,0.0,0.0,92.405464,73.67811,140.27048,0.0,376.59875,79.266205,54.378326,0.0,0.0,120.15137,0.0,0.0,0.0,15.544312,0.0,0.0,362.84616,4.380142,0.0,0.0,0.0
Kannauj,0.0,0.0,0.0,0.0,85.83797,107.667404,261.4406,0.0,0.0,335.28036,138.0603,9.542568,0.0,405.49976,110.65068,0.0,0.0,0.0,61.05298,315.81433,0.0,0.0,0.0,0.0,121.793915,0.0,0.0,45.93701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.65344,0.0,50.411663,0.0,0.0,0.0,0.0,73.69441,40.215996,103.30112,0.0,267.6777,74.19406,68.93352,0.0,0.0,55.649323,0.0,0.0,0.0,19.79634,0.0,0.0,259.3758,19.296555,0.0,0.0,0.0
Kanpurdehat,0.0,0.0,0.0,0.0,88.60226,139.06102,288.1936,0.0,0.0,360.06772,150.19336,18.09803,0.0,449.9861,99.03125,0.0,0.0,0.0,86.18828,361.6043,0.0,0.0,0.0,0.0,148.78278,0.0,0.0,69.86398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.23633,0.0,56.39223,0.0,0.0,0.0,0.0,83.81199,57.46919,103.576584,0.0,274.71622,91.306435,103.60063,0.0,0.0,37.126404,0.0,0.0,0.0,35.267433,0.0,0.0,275.21323,37.976395,0.0,0.0,0.0
Kanpurnagar,0.0,0.0,0.0,0.0,85.19115,200.02542,324.49997,0.0,0.0,383.65918,162.18552,34.173252,0.0,510.86633,65.92844,0.0,0.0,0.0,133.84467,430.76312,0.0,0.0,0.0,0.0,199.56305,0.0,0.0,116.415695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.12051,0.0,61.418877,0.0,0.0,0.0,0.0,99.397446,83.21641,97.27355,0.0,269.17313,121.6507,169.58472,0.0,0.0,0.0,0.0,0.0,0.0,63.700287,0.0,0.0,285.61127,74.40503,0.0,0.0,0.0
Kasganj,0.0,0.0,0.0,0.0,198.68896,362.4468,630.19116,0.0,0.0,781.48267,350.58658,84.49233,0.0,1011.51245,119.1012,0.0,0.0,0.0,277.8806,889.9485,0.0,0.0,0.0,0.0,353.7179,0.0,0.0,244.1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.96295,0.0,166.8514,0.0,0.0,0.0,0.0,198.80754,266.07455,168.06299,0.0,518.3745,243.38556,375.96317,0.0,0.0,0.0,0.0,0.0,0.0,161.2632,0.0,0.0,578.3629,171.73004,0.0,0.0,0.0
Kaushambi,0.0,0.0,0.0,0.0,103.29812,138.0562,314.40375,0.0,0.0,402.67218,169.6556,17.0886,0.0,491.9215,119.95714,0.0,0.0,0.0,86.090744,393.25198,0.0,0.0,0.0,0.0,151.08597,0.0,0.0,67.86742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.67902,0.0,65.90163,0.0,0.0,0.0,0.0,91.51847,66.3456,115.91948,0.0,311.25247,95.47024,103.53409,0.0,0.0,53.726807,0.0,0.0,0.0,34.25573,0.0,0.0,308.43378,34.73822,0.0,0.0,0.0
Kushinagar,0.0,0.0,0.0,0.0,88.523575,124.710236,274.81223,0.0,0.0,348.173,144.47746,16.381645,0.0,428.57294,101.10019,0.0,0.0,0.0,76.313,342.90842,0.0,0.0,0.0,0.0,135.60393,0.0,0.0,60.73665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.83115,0.0,56.36728,0.0,0.0,0.0,0.0,78.46319,55.376453,102.0792,0.0,268.88007,84.30345,91.88927,0.0,0.0,44.220947,0.0,0.0,0.0,31.438904,0.0,0.0,267.0034,32.086212,0.0,0.0,0.0
Lakhimpurkheri,0.0,0.0,0.0,0.0,144.45407,26.79419,303.42392,0.0,0.0,451.28903,191.46805,0.0,0.0,474.89917,214.19083,0.0,0.0,0.0,8.075058,347.74252,0.0,0.0,0.0,0.0,62.76143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.89587,0.0,87.17876,0.0,0.0,0.0,0.0,79.6248,61.343857,148.58374,0.0,392.0059,53.849304,0.0,0.0,0.0,165.0779,0.0,0.0,0.0,0.0,0.0,0.0,362.88998,0.0,0.0,0.0,0.0
Lalitpur,0.0,0.0,0.0,0.0,146.30887,216.61398,447.08768,0.0,0.0,570.7359,251.04901,39.301918,0.0,711.99884,136.34933,0.0,0.0,0.0,156.09259,593.3555,0.0,0.0,0.0,0.0,224.71765,0.0,0.0,129.6708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.8077,0.0,107.295395,0.0,0.0,0.0,0.0,137.31853,143.21909,142.64548,0.0,412.5423,151.54373,199.26486,0.0,0.0,43.709534,0.0,0.0,0.0,77.40871,0.0,0.0,431.46274,80.755905,0.0,0.0,0.0
Lucknow,0.0,0.0,0.0,0.0,92.82236,118.93324,278.56943,0.0,0.0,357.3018,148.36948,14.6343,0.0,434.3422,109.549484,0.0,0.0,0.0,71.72923,344.69254,0.0,0.0,0.0,0.0,131.8321,0.0,0.0,55.554123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.15128,0.0,58.40615,0.0,0.0,0.0,0.0,78.63589,54.906734,106.3723,0.0,278.92746,82.614174,85.11183,0.0,0.0,53.027023,0.0,0.0,0.0,28.65313,0.0,0.0,275.32208,27.66539,0.0,0.0,0.0
Maharajganj,0.0,0.0,0.0,0.0,88.79318,127.7159,275.76843,0.0,0.0,348.1864,144.68335,18.23014,0.0,430.68558,97.83861,0.0,0.0,0.0,79.205246,346.77835,0.0,0.0,0.0,0.0,137.8896,0.0,0.0,63.54178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.17032,0.0,57.75167,0.0,0.0,0.0,0.0,78.65525,59.013165,101.170494,0.0,266.91052,86.15132,96.34212,0.0,0.0,41.23799,0.0,0.0,0.0,34.300377,0.0,0.0,267.06396,35.102737,0.0,0.0,0.0
Mahoba,0.0,0.0,0.0,0.0,115.72176,176.72348,362.5608,0.0,0.0,457.84882,196.79419,28.721786,0.0,572.1951,114.304596,0.0,0.0,0.0,119.786514,470.9097,0.0,0.0,0.0,0.0,185.14058,0.0,0.0,99.06818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.85388,0.0,80.77345,0.0,0.0,0.0,0.0,108.05251,99.17669,121.55619,0.0,336.85687,119.874626,150.20822,0.0,0.0,39.274597,0.0,0.0,0.0,56.92354,0.0,0.0,347.5774,59.40361,0.0,0.0,0.0
Mainpuri,0.0,0.0,0.0,0.0,94.364845,90.69084,265.05615,0.0,0.0,350.73114,145.19225,5.311142,0.0,411.002,129.77808,0.0,0.0,0.0,48.824158,314.10858,0.0,0.0,0.0,0.0,109.06508,0.0,0.0,33.094604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.33575,0.0,54.61314,0.0,0.0,0.0,0.0,73.61433,39.525085,110.84962,0.0,287.21207,68.31314,52.311707,0.0,0.0,75.95444,0.0,0.0,0.0,12.5911255,0.0,0.0,274.06506,8.739899,0.0,0.0,0.0
Mathura,0.0,0.0,0.0,0.0,175.70717,432.9829,638.88043,0.0,0.0,754.24585,338.64807,101.154724,0.0,1025.8131,57.213867,0.0,0.0,0.0,329.56647,925.12384,0.0,0.0,0.0,0.0,409.01657,0.0,0.0,297.88107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.6389,0.0,157.70296,0.0,30.742188,0.0,0.0,205.81981,277.8606,146.98785,0.0,466.62164,271.17896,446.7644,0.0,0.0,0.0,0.0,0.0,0.0,192.1444,0.0,0.0,546.75415,214.21619,0.0,0.0,0.0
Mau,0.0,0.0,0.0,0.0,93.78963,158.40851,307.91913,0.0,0.0,381.90723,161.21596,25.017494,0.0,483.88837,92.34218,0.0,0.0,0.0,103.606705,397.50665,0.0,0.0,0.0,0.0,165.20828,0.0,0.0,86.42589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.40155,0.0,64.03355,0.0,0.0,0.0,0.0,91.058655,75.347534,104.02442,0.0,282.5209,103.593605,128.99548,0.0,0.0,26.662842,0.0,0.0,0.0,47.61065,0.0,0.0,289.7538,51.638916,0.0,0.0,0.0
Meerut,0.0,0.0,0.0,0.0,205.3847,415.2957,678.3412,0.0,0.0,828.891,373.8196,99.12317,0.0,1091.6736,100.22348,0.0,0.0,0.0,321.50916,972.4337,0.0,0.0,0.0,0.0,398.81485,0.0,0.0,285.64258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.70465,0.0,178.82365,0.0,10.830902,0.0,0.0,216.30179,299.4152,169.04791,0.0,532.5105,273.0833,436.2925,0.0,0.0,0.0,0.0,0.0,0.0,189.05084,0.0,0.0,608.31934,204.2485,0.0,0.0,0.0
Mirzapur,0.0,0.0,0.0,0.0,108.35627,186.70755,356.32553,0.0,0.0,442.29416,189.15521,31.890854,0.0,562.1827,100.517914,0.0,0.0,0.0,126.4628,466.86545,0.0,0.0,0.0,0.0,192.27544,0.0,0.0,106.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.94128,0.0,76.961235,0.0,0.0,0.0,0.0,107.23206,97.221695,115.751755,0.0,321.5973,122.71329,159.88055,0.0,0.0,24.809448,0.0,0.0,0.0,60.379417,0.0,0.0,333.69144,65.55521,0.0,0.0,0.0
Moradabad,0.0,0.0,0.0,0.0,242.4737,371.7411,713.31104,0.0,0.0,910.07404,411.69946,89.66636,0.0,1148.6152,167.18268,0.0,0.0,0.0,293.08124,1003.41583,0.0,0.0,0.0,0.0,368.66968,0.0,0.0,253.34729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.88538,0.0,201.15544,0.0,0.0,0.0,0.0,224.51295,312.54996,198.48206,0.0,616.8333,263.8423,398.14227,0.0,0.0,29.366028,0.0,0.0,0.0,172.51076,0.0,0.0,679.1465,177.5029,0.0,0.0,0.0
Muzaffarnagar,0.0,0.0,0.0,0.0,153.74585,55.36676,342.368,0.0,0.0,496.84753,213.52298,1.4242706,0.0,539.09375,215.52888,0.0,0.0,0.0,31.59372,406.4887,0.0,0.0,0.0,0.0,88.99855,0.0,0.0,7.925934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.49173,0.0,96.37312,0.0,0.0,0.0,0.0,94.16143,80.65595,154.8811,0.0,418.46286,71.8555,30.667206,0.0,0.0,156.54779,0.0,0.0,0.0,5.493088,0.0,0.0,395.1731,0.0,0.0,0.0,0.0
